reference/knowledge/PaukertNH11;Matthias Hemmje
reference/knowledge/BolisaniS11;Ettore Bolisani
reference/knowledge/BolisaniS11;Enrico Scarso
reference/knowledge/HolsappleJ11;Clyde W. Holsapple
reference/knowledge/HolsappleJ11;Kshiti D. Joshi
reference/knowledge/Fong11;Patrick Fong
reference/knowledge/Vat11;Kam Vat
reference/knowledge/Zyngier11;Suzanne Zyngier
reference/knowledge/Dori11;Dov Dori
reference/knowledge/TovstigaKDM11;George Tovstiga
reference/knowledge/TovstigaKDM11;Len Korot
reference/knowledge/TovstigaKDM11;Leo-Paul Dana
reference/knowledge/TovstigaKDM11;Gerard McElwee
reference/knowledge/AndreuS11;Rafael Andreu
reference/knowledge/AndreuS11;Sandra Sieber
reference/knowledge/CroasdellW11;David T. Croasdell
reference/knowledge/CroasdellW11;Y. Ken Wang
reference/knowledge/WoodsPKQ11;Steve Woods
reference/knowledge/WoodsPKQ11;Steve Poteet
reference/knowledge/WoodsPKQ11;Anne Kao
reference/knowledge/WoodsPKQ11;Lesley Quach
reference/knowledge/FinkD11;Dieter Fink
reference/knowledge/FinkD11;Georg Disterer
reference/knowledge/Jennex11;Murray Jennex
reference/knowledge/Williams11;Roy Williams
reference/knowledge/MartinsonsD11;Maris G. Martinsons
reference/knowledge/MartinsonsD11;Robert M. Davison
reference/knowledge/Andriessen11;Daniel Andriessen
reference/knowledge/NissenL11;Mark E. Nissen
reference/knowledge/NissenL11;Raymond E. Levitt
reference/knowledge/Butler11;Tom Butler
reference/knowledge/Hsu11;H. Hsu
reference/knowledge/BoersmaK11;Kees Boersma
reference/knowledge/BoersmaK11;Sytze Kingma
reference/knowledge/SuC11;Sueh Ing Su
reference/knowledge/SuC11;Raymond Chiong
reference/knowledge/FerriG11;Fernando Ferri
reference/knowledge/FerriG11;Patrizia Grifoni
reference/knowledge/KamthanP11;Pankaj Kamthan
reference/knowledge/KamthanP11;Hsueh-Ieng Pai
reference/knowledge/GillmanF11;Daniel W. Gillman
reference/knowledge/GillmanF11;Frank Farance
reference/knowledge/Abril11a;Raul M. Abril
reference/knowledge/Becerra-FernandezS11;Irma Becerra-Fernandez
reference/knowledge/Becerra-FernandezS11;Rajiv Sabherwal
reference/knowledge/XuW11;Dongming Xu
reference/knowledge/XuW11;Huaiqing Wang
reference/knowledge/Oshri11;Ilan Oshri
reference/knowledge/Dieng-Kuntz11;Rose Dieng-Kuntz
reference/knowledge/TauberS11;Doron Tauber
reference/knowledge/TauberS11;David G. Schwartz
reference/knowledge/TsekourasR11;George Tsekouras
reference/knowledge/TsekourasR11;George Roussos
reference/knowledge/RealLR11;Juan Real
reference/knowledge/RealLR11;Antonio Leal
reference/knowledge/RealLR11;Jose Roldan
reference/knowledge/GreenawayV11;Kathleen Greenaway
reference/knowledge/GreenawayV11;David Vuong
reference/knowledge/ColucciNSDM11;Simona Colucci
reference/knowledge/ColucciNSDM11;Tommaso Di Noia
reference/knowledge/ColucciNSDM11;Eugenio Di Sciascio
reference/knowledge/ColucciNSDM11;Francesco M. Donini
reference/knowledge/ColucciNSDM11;Marina Mongiello
reference/knowledge/ShullFSL11;Forrest Shull
reference/knowledge/ShullFSL11;Raimund L. Feldmann
reference/knowledge/ShullFSL11;Michelle Shaw
reference/knowledge/ShullFSL11;Michelle Lambert
reference/knowledge/Manville11;Brook Manville
reference/knowledge/Jennex11a;Murray Jennex
reference/knowledge/Vat11a;Kam Vat
reference/knowledge/NatarajanS11;Rajesh Natarajan
reference/knowledge/NatarajanS11;B. Shekar
reference/knowledge/HolsappleJ11a;Clyde W. Holsapple
reference/knowledge/HolsappleJ11a;Kiku Jones
reference/knowledge/Douglas11;Ian Douglas
reference/knowledge/Hasan11;Helen Hasan
reference/knowledge/Zarri11b;Gian Zarri
reference/knowledge/DavenportH11a;Daniel Davenport
reference/knowledge/DavenportH11a;Clyde W. Holsapple
reference/knowledge/KhanGG11;Shiraj Khan
reference/knowledge/KhanGG11;Auroop Ganguly
reference/knowledge/KhanGG11;Amar Gupta
reference/knowledge/WilsonRA11;Rick L. Wilson
reference/knowledge/WilsonRA11;Peter A. Rosen
reference/knowledge/WilsonRA11;Mohammad Al-Ahmadi
reference/knowledge/Ma11;Z. Ma
reference/knowledge/Sparrow11;John Sparrow
reference/knowledge/FullerW11;Christie M. Fuller
reference/knowledge/FullerW11;Rick L. Wilson
reference/knowledge/CorralLL11;Karen Corral
reference/knowledge/CorralLL11;Ryan C. LaBrie
reference/knowledge/CorralLL11;Robert D. St. Louis
reference/knowledge/Zarri11;Gian Zarri
reference/knowledge/Sivakumar11;Shyamala Sivakumar
reference/knowledge/Ein-Dor11;Phillip Ein-Dor
reference/knowledge/CarvalhoF11;Rodrigo Baroni de Carvalho
reference/knowledge/CarvalhoF11;Marta Araújo Tavares Ferreira
reference/knowledge/BrockZ11;Jürgen Brock
reference/knowledge/BrockZ11;Yu Zhou
reference/knowledge/Zarri11a;Gian Zarri
reference/knowledge/Aarons11;Jeremy Aarons
reference/knowledge/BoyB11;Guy A. Boy
reference/knowledge/BoyB11;Yvonne Barnard
reference/knowledge/Hofer11;Franz Hofer
reference/knowledge/Paquette11;Scott Paquette
reference/knowledge/CostaOS11;Viviane Farias da Costa
reference/knowledge/CostaOS11;Jonice Oliveira
reference/knowledge/CostaOS11;Jano Moreira de Souza
reference/knowledge/RyanS11;Geraldine Ryan
reference/knowledge/RyanS11;Edward Shinnick
reference/knowledge/UpadhyayaRP11;Shambhu J. Upadhyaya
reference/knowledge/UpadhyayaRP11;H. Raghav Rao
reference/knowledge/UpadhyayaRP11;G. Padmanabhan
reference/knowledge/Tanner11;Kerry Tanner
reference/knowledge/KankanhalliTW11;Atreyi Kankanhalli
reference/knowledge/KankanhalliTW11;Bernard C. Y. Tan
reference/knowledge/KankanhalliTW11;Kwok Kee Wei
reference/knowledge/Zhang11;Zuopeng Zhang
reference/knowledge/Farmer11;William M. Farmer
reference/knowledge/EpplerB11;Martin J. Eppler
reference/knowledge/EpplerB11;Remo Aslak Burkhard
reference/knowledge/DerballaP11;Volker Derballa
reference/knowledge/DerballaP11;Key Pousttchi
reference/knowledge/Pachet11;François Pachet
reference/knowledge/Wickramasinghe11;Nilmini Wickramasinghe
reference/knowledge/HadrichM11;Thomas Hädrich
reference/knowledge/HadrichM11;Ronald Maier
reference/knowledge/Williams11a;Roy Williams
reference/knowledge/ErgazakisME11;Konstantinos Ergazakis
reference/knowledge/ErgazakisME11;Kostas S. Metaxiotis
reference/knowledge/ErgazakisME11;Emmanouil Ergazakis
reference/knowledge/RibiereR11;Vincent M. Ribière
reference/knowledge/RibiereR11;Juan A. Román
reference/knowledge/ScarsoB11;Enrico Scarso
reference/knowledge/ScarsoB11;Ettore Bolisani
reference/knowledge/Zeleznikow11;John Zeleznikow
reference/knowledge/AliWP11;Irena M. Ali
reference/knowledge/AliWP11;Leoni Warne
reference/knowledge/AliWP11;Celina Pascoe
reference/knowledge/CristaniC11;Matteo Cristani
reference/knowledge/CristaniC11;Roberta Cuel
reference/knowledge/Dingsoyr11;Torgeir Dingsøyr
reference/knowledge/FortierK11;Jean-Yves Fortier
reference/knowledge/FortierK11;Gilles Kassel
reference/knowledge/LandAN11;Frank Land
reference/knowledge/LandAN11;Urooj Amjad
reference/knowledge/LandAN11;Sevasti-Melissa Nolas
reference/knowledge/Berztiss11a;Alfs T. Berztiss
reference/knowledge/KulkarniF11;Uday R. Kulkarni
reference/knowledge/KulkarniF11;Ronald D. Freeze
reference/knowledge/NelsonH11;Reed Nelson
reference/knowledge/NelsonH11;H. Y. Hsu
reference/knowledge/King11a;William King
reference/knowledge/Metaxiotis11;Kostas S. Metaxiotis
reference/knowledge/DekkerH11;David Dekker
reference/knowledge/DekkerH11;Paul H. J. Hendriks
reference/knowledge/EkbiaH11;Hamid R. Ekbia
reference/knowledge/EkbiaH11;Noriko Hara
reference/knowledge/EricksonR11;G. Scott Erickson
reference/knowledge/EricksonR11;Helen N. Rothberg
reference/knowledge/YanivS11;Eyal Yaniv
reference/knowledge/YanivS11;David G. Schwartz
reference/knowledge/GoldsmithP11;Ronald Goldsmith
reference/knowledge/GoldsmithP11;Kishore Pillai
reference/knowledge/BerendsBW11;Hans Berends
reference/knowledge/BerendsBW11;Hans van der Bij
reference/knowledge/BerendsBW11;Mathieu Weggeman
reference/knowledge/ImbermanT11;Susan P. Imberman
reference/knowledge/ImbermanT11;Abdullah Uz Tansel
reference/knowledge/Jacobson11;Carolyn Jacobson
reference/knowledge/Leung11;Nelson Leung
reference/knowledge/Munkvold11;Glenn Munkvold
reference/knowledge/Parkeri11;Kevin R. Parker
reference/knowledge/Parkeri11;Philip S. Nitse
reference/knowledge/Berztiss11;Alfs T. Berztiss
reference/knowledge/Wijnhoven11;Fons Wijnhoven
reference/knowledge/King11;William King
reference/knowledge/Ariely11;Gil Ariely
reference/knowledge/Carrion11;Gabriel Cepeda Carrion
reference/knowledge/Parise11;Salvatore Parise
reference/knowledge/Connell11;Nigel Connell
reference/knowledge/Saunders11;Chad Saunders
reference/knowledge/ReychavW11;Iris Reychav
reference/knowledge/ReychavW11;Jacob Weisberg
reference/knowledge/KamthanF11;Pankaj Kamthan
reference/knowledge/KamthanF11;Terrill Fancott
reference/knowledge/BursteinL11;Frada Burstein
reference/knowledge/BursteinL11;Henry Linger
reference/knowledge/DavenportH11;Daniel Davenport
reference/knowledge/DavenportH11;Clyde W. Holsapple
reference/knowledge/Hendriks11;Paul H. J. Hendriks
reference/knowledge/Schwartz11;David G. Schwartz
reference/knowledge/AtkinsonB11;Barry Atkinson
reference/knowledge/AtkinsonB11;Frada Burstein
reference/knowledge/Paquette11a;Scott Paquette
reference/knowledge/LandAN11a;Frank Land
reference/knowledge/LandAN11a;Urooj Amjad
reference/knowledge/LandAN11a;Sevasti-Melissa Nolas
reference/knowledge/JasimuddinCK11;Sajjad M. Jasimuddin
reference/knowledge/JasimuddinCK11;N. A. D. Connell
reference/knowledge/JasimuddinCK11;Jonathan H. Klein
reference/knowledge/Buchholz11;William Buchholz
reference/knowledge/Ariely11a;Gil Ariely
reference/knowledge/CuelBB11;Roberta Cuel
reference/knowledge/CuelBB11;Paolo Bouquet
reference/knowledge/CuelBB11;Matteo Bonifacio
reference/knowledge/ButlerM11;Tom Butler
reference/knowledge/ButlerM11;Ciaran Murphy
reference/knowledge/Lindsey11;Keith Lindsey
reference/knowledge/Sacco11;Giovanni Maria Sacco
reference/knowledge/HendriksS11;Paul H. J. Hendriks
reference/knowledge/HendriksS11;Célio A. A. Sousa
reference/knowledge/Shaw11;Duncan Shaw
reference/knowledge/DerballaP11a;Volker Derballa
reference/knowledge/DerballaP11a;Key Pousttchi
reference/knowledge/Badia11;Antonio Badia
reference/knowledge/CoakesC11;Elayne W. Coakes
reference/knowledge/CoakesC11;Steve Clarke
reference/knowledge/CamisonFF11;César Camisón
reference/knowledge/CamisonFF11;Beatriz Forés
reference/knowledge/CamisonFF11;María Fabra
reference/knowledge/Newell11;Sue Newell
reference/knowledge/Eppler11;Martin J. Eppler
reference/knowledge/KraaijenbrinkW11;Jeroen Kraaijenbrink
reference/knowledge/KraaijenbrinkW11;Fons Wijnhoven
reference/knowledge/WilsonRA11a;Rick L. Wilson
reference/knowledge/WilsonRA11a;Peter A. Rosen
reference/knowledge/WilsonRA11a;Mohammad Al-Ahmadi
reference/knowledge/MaierH11;Ronald Maier
reference/knowledge/MaierH11;Thomas Hädrich
reference/knowledge/Teeni11;Dov Te'eni
reference/knowledge/Snowden11;Dave Snowden
reference/knowledge/RechFR11;Jörg Rech
reference/knowledge/RechFR11;Raimund L. Feldmann
reference/knowledge/RechFR11;Eric Ras
reference/knowledge/RodriguezE11;Eduardo Rodriguez
reference/knowledge/RodriguezE11;John Edwards
reference/knowledge/ShariqV11;Syed Shariq
reference/knowledge/ShariqV11;Morten Thanning Vendelø
reference/knowledge/Prat11;Nicolas Prat
reference/knowledge/Sterling11;Leon Sterling
reference/knowledge/GrantM11;John Grant
reference/knowledge/GrantM11;Jack Minker
reference/knowledge/HallC11;Dianne Hall
reference/knowledge/HallC11;David T. Croasdell
reference/knowledge/Maule11;R. Maule
reference/knowledge/Abril11;Raul M. Abril
reference/knowledge/HeavinN11;Ciara Heavin
reference/knowledge/HeavinN11;Karen Neville
reference/dlhandbook/Yen09;Han Lee Yen
reference/dlhandbook/ThengLNFG09;Yin Leng Theng
reference/dlhandbook/ThengLNFG09;Nyein Chan Lwin Lwin
reference/dlhandbook/ThengLNFG09;Jin-Cheon Na
reference/dlhandbook/ThengLNFG09;Schubert Foo
reference/dlhandbook/ThengLNFG09;Dion Hoe-Lian Goh
reference/dlhandbook/NaTGTF09;Jin-Cheon Na
reference/dlhandbook/NaTGTF09;Tun Thura Thet
reference/dlhandbook/NaTGTF09;Dion Hoe-Lian Goh
reference/dlhandbook/NaTGTF09;Yin Leng Theng
reference/dlhandbook/NaTGTF09;Schubert Foo
reference/dlhandbook/Stamou09;Sofia Stamou
reference/dlhandbook/YangWPO09;Seungwon Yang
reference/dlhandbook/YangWPO09;Barbara M. Wildemuth
reference/dlhandbook/YangWPO09;Jeffrey Pomerantz
reference/dlhandbook/YangWPO09;Sanghee Oh
reference/dlhandbook/KimaniPCA09;Stephen Kimani
reference/dlhandbook/KimaniPCA09;Emanuele Panizzi
reference/dlhandbook/KimaniPCA09;Tiziana Catarci
reference/dlhandbook/KimaniPCA09;Marhgerita Antona
reference/dlhandbook/NeumayerR09;Robert Neumayer
reference/dlhandbook/NeumayerR09;Andreas Rauber
reference/dlhandbook/Saravani09;Sarah-Jane Saravani
reference/dlhandbook/DollahS09;Wan Ab. Kadir Wan Dollah
reference/dlhandbook/DollahS09;Diljit Singh
reference/dlhandbook/ChudamaniN09;K. S. Chudamani
reference/dlhandbook/ChudamaniN09;H. C. Nagarathna
reference/dlhandbook/StrodlBR09;Stephan Strodl
reference/dlhandbook/StrodlBR09;Christoph Becker 0001
reference/dlhandbook/StrodlBR09;Andreas Rauber
reference/dlhandbook/SemeraroBGL09;Giovanni Semeraro
reference/dlhandbook/SemeraroBGL09;Pierpaolo Basile
reference/dlhandbook/SemeraroBGL09;Marco de Gemmis
reference/dlhandbook/SemeraroBGL09;Pasquale Lops
reference/dlhandbook/LourdiN09;Irene Lourdi
reference/dlhandbook/LourdiN09;Mara Nikolaidou
reference/dlhandbook/BaptistaS09;Cláudio de Souza Baptista
reference/dlhandbook/BaptistaS09;Ulrich Schiel
reference/dlhandbook/Al-SuqriF09;Mohammed Nasser Al-Suqri
reference/dlhandbook/Al-SuqriF09;Esther O. A. Fatuyi
reference/dlhandbook/PicazoSV09;Piedad Garrido Picazo
reference/dlhandbook/PicazoSV09;Jesús Tramullas Saz
reference/dlhandbook/PicazoSV09;Manuel Coll Villalta
reference/dlhandbook/HagenhoffOS09;Svenja Hagenhoff
reference/dlhandbook/HagenhoffOS09;Björn Ortelbach
reference/dlhandbook/HagenhoffOS09;Lutz Seidenfaden
reference/dlhandbook/PaolozziFG09;Stefano Paolozzi
reference/dlhandbook/PaolozziFG09;Fernando Ferri
reference/dlhandbook/PaolozziFG09;Patrizia Grifoni
reference/dlhandbook/Deng09;Hepu Deng
reference/dlhandbook/BarnaghiWK09;Payam M. Barnaghi
reference/dlhandbook/BarnaghiWK09;Wei Wang 0042
reference/dlhandbook/BarnaghiWK09;Jayan C. Kurian
reference/dlhandbook/OuKG09;Shiyan Ou
reference/dlhandbook/OuKG09;Christopher S. G. Khoo
reference/dlhandbook/OuKG09;Dion Hoe-Lian Goh
reference/dlhandbook/Pang09;Natalie Lee-San Pang
reference/dlhandbook/Ratzek09;Wolfgang Ratzek
reference/dlhandbook/Jeng09;Judy Jeng
reference/dlhandbook/Kettunen09;Juha Kettunen
reference/dlhandbook/GohRCLF09;Dion Hoe-Lian Goh
reference/dlhandbook/GohRCLF09;Khasfariyati Razikin
reference/dlhandbook/GohRCLF09;Alton Yeow-Kuan Chua
reference/dlhandbook/GohRCLF09;Chei Sian Lee
reference/dlhandbook/GohRCLF09;Schubert Foo
reference/dlhandbook/WangY09;Fu Lee Wang
reference/dlhandbook/WangY09;Christopher C. Yang
reference/dlhandbook/YehSC09;Jian-Hua Yeh
reference/dlhandbook/YehSC09;Shun-hong Sie
reference/dlhandbook/YehSC09;Chao-Chen Chen
reference/dlhandbook/LightsomA09;Frances L. Lightsom
reference/dlhandbook/LightsomA09;Alan O. Allwardt
reference/dlhandbook/RamosAFS09;Mila M. Ramos
reference/dlhandbook/RamosAFS09;Luz Marina Alvaré
reference/dlhandbook/RamosAFS09;Cecilia Ferreyra
reference/dlhandbook/RamosAFS09;Peter Shelton
reference/dlhandbook/VeronikisTP09;Spyros Veronikis
reference/dlhandbook/VeronikisTP09;Giannis Tsakonas
reference/dlhandbook/VeronikisTP09;Christos Papatheodorou
reference/dlhandbook/Schaefer09;Gerald Schaefer
reference/dlhandbook/BejarNLMZ09;Rubén Béjar
reference/dlhandbook/BejarNLMZ09;Javier Nogueras-Iso
reference/dlhandbook/BejarNLMZ09;Miguel Ángel Latre
reference/dlhandbook/BejarNLMZ09;Pedro Rafael Muro-Medrano
reference/dlhandbook/BejarNLMZ09;F. Javier Zarazaga-Soria
reference/dlhandbook/PyrounakisN09;George Pyrounakis
reference/dlhandbook/PyrounakisN09;Mara Nikolaidou
reference/dlhandbook/Sasaki09;Hideyasu Sasaki
reference/dlhandbook/KovacevicD09;Ana Kovacevic
reference/dlhandbook/KovacevicD09;Vladan Devedzic
reference/dlhandbook/Shiri09;Ali Shiri
reference/dlhandbook/SchaeferR09;Gerald Schaefer
reference/dlhandbook/SchaeferR09;Simon Ruszala
reference/dlhandbook/OsmanTS09;Taha Osman
reference/dlhandbook/OsmanTS09;Dhavalkumar Thakker
reference/dlhandbook/OsmanTS09;Gerald Schaefer
reference/dlhandbook/Schaefer09a;Gerald Schaefer
reference/dlhandbook/AhmadSD09;Faisal Ahmad
reference/dlhandbook/AhmadSD09;Tamara Sumner
reference/dlhandbook/AhmadSD09;Holly Devaul
reference/dlhandbook/RomeroMCA09;Nuria Lloret Romero
reference/dlhandbook/RomeroMCA09;Margarita Cabrera Méndez
reference/dlhandbook/RomeroMCA09;Alicia Sellés Carot
reference/dlhandbook/RomeroMCA09;Lilia Fernandez Aquino
reference/dlhandbook/KimH09;Wooil Kim
reference/dlhandbook/KimH09;John H. L. Hansen
reference/dlhandbook/Mandl09;Thomas Mandl
reference/dlhandbook/LavariegaGSG09;Juan C. Lavariega
reference/dlhandbook/LavariegaGSG09;Lorena G. Gomez-Martinez
reference/dlhandbook/LavariegaGSG09;Martha Sordia-Salinas
reference/dlhandbook/LavariegaGSG09;David A. Garza-Salazar
reference/dlhandbook/TwidaleN09;Michael B. Twidale
reference/dlhandbook/TwidaleN09;David M. Nichols
reference/dlhandbook/Grace09;Soh Whee Kheng Grace
reference/dlhandbook/CandelaCP09;Leonardo Candela
reference/dlhandbook/CandelaCP09;Donatella Castelli
reference/dlhandbook/CandelaCP09;Pasquale Pagano
reference/dlhandbook/SantosCV09;Neide Santos
reference/dlhandbook/SantosCV09;Fernanda C. A. Campos
reference/dlhandbook/SantosCV09;Regina M. M. Braga Villela
reference/dlhandbook/CasbasNZ09;O. Cantán Casbas
reference/dlhandbook/CasbasNZ09;Javier Nogueras-Iso
reference/dlhandbook/CasbasNZ09;F. Javier Zarazaga-Soria
reference/dlhandbook/WittenB09;Ian H. Witten
reference/dlhandbook/WittenB09;David Bainbridge
reference/dlhandbook/FooTGN09;Schubert Foo
reference/dlhandbook/FooTGN09;Yin Leng Theng
reference/dlhandbook/FooTGN09;Dion Hoe-Lian Goh
reference/dlhandbook/FooTGN09;Jin-Cheon Na
reference/dlhandbook/Galvez09;Carmen Galvez
reference/dlhandbook/LidyR09;Thomas Lidy
reference/dlhandbook/LidyR09;Andreas Rauber
reference/dlhandbook/ChangH09;Chew-Hung Chang
reference/dlhandbook/ChangH09;John G. Hedberg
reference/dlhandbook/Bermon-AngaritaSSG09;Leonardo Bermón-Angarita
reference/dlhandbook/Bermon-AngaritaSSG09;Antonio de Amescua Seco
reference/dlhandbook/Bermon-AngaritaSSG09;Maria Isabel Sánchez Segura
reference/dlhandbook/Bermon-AngaritaSSG09;Javier García Guzmán
reference/dlhandbook/AmeenR09;Kanwal Ameen
reference/dlhandbook/AmeenR09;Muhammad Rafiq
reference/dlhandbook/MaCO09;Yongqing Ma
reference/dlhandbook/MaCO09;Warwick Clegg
reference/dlhandbook/MaCO09;Ann O'Brien
reference/db/Kumar09;Ravi Kumar
reference/db/BeitzelJF09d;Steven M. Beitzel
reference/db/BeitzelJF09d;Eric C. Jensen
reference/db/BeitzelJF09d;Ophir Frieder
reference/db/Marian09;Amélie Marian
reference/db/Sips09;Mike Sips
reference/db/Halevy09a;Alon Y. Halevy
reference/db/Craswell09e;Nick Craswell
reference/db/Carroll09;Michael W. Carroll
reference/db/Jain09;Ramesh Jain
reference/db/Amati09a;Giambattista Amati
reference/db/Guting09b;Ralf Hartmut Güting
reference/db/Elnikety09b;Sameh Elnikety
reference/db/Schenkel09;Ralf Schenkel
reference/db/Lin09b;Tsau Young Lin
reference/db/Weiner09;Michael Weiner
reference/db/Tan09b;Kian-Lee Tan
reference/db/Leung09;Carson Kai-Sang Leung
reference/db/Subieta09;Kazimierz Subieta
reference/db/Gunopulos09a;Dimitrios Gunopulos
reference/db/Tok09a;Wee Hyong Tok
reference/db/DashK09;Manoranjan Dash
reference/db/DashK09;Poon Wei Koot
reference/db/Wu09;Yuqing Wu
reference/db/Wun09a;Alex Wun
reference/db/Weiss09a;Michael Weiss
reference/db/Laurini09;Robert Laurini
reference/db/ManolopoulosTT09b;Yannis Manolopoulos
reference/db/ManolopoulosTT09b;Yannis Theodoridis
reference/db/ManolopoulosTT09b;Vassilis J. Tsotras
reference/db/Goda09j;Kazuo Goda
reference/db/RefaeilzadehTL09;Payam Refaeilzadeh
reference/db/RefaeilzadehTL09;Lei Tang
reference/db/RefaeilzadehTL09;Huan Liu
reference/db/Batini09;Carlo Batini
reference/db/Pedersen09d;Torben Bach Pedersen
reference/db/Palmer09i;Nathaniel Palmer
reference/db/Papadias09;Dimitris Papadias
reference/db/GeorgeS09a;Betsy George
reference/db/GeorgeS09a;Shashi Shekhar
reference/db/Ferrari09b;Elena Ferrari
reference/db/JensenS09n;Christian S. Jensen
reference/db/JensenS09n;Richard T. Snodgrass
reference/db/ZhangZ09d;Ethan Zhang
reference/db/ZhangZ09d;Yi Zhang 0001
reference/db/AntoniouP09;Grigoris Antoniou
reference/db/AntoniouP09;Dimitris Plexousakis
reference/db/AlonsoG09;Omar Alonso
reference/db/AlonsoG09;Michael Gertz
reference/db/Kantarcioglu09;Murat Kantarcioglu
reference/db/Valduriez09b;Patrick Valduriez
reference/db/BerndtssonM09;Mikael Berndtsson
reference/db/BerndtssonM09;Jonas Mellin
reference/db/Fischer-Hubner09;Simone Fischer-Hübner
reference/db/Kolahi09c;Solmaz Kolahi
reference/db/Christophides09;Vassilis Christophides
reference/dataware/Cuzzocrea09;Alfredo Cuzzocrea
reference/dataware/VilaltaS09;Ricardo Vilalta
reference/dataware/VilaltaS09;Tomasz F. Stepinski
reference/dataware/Richard09;Gaël Richard
reference/dataware/BrownK09;Marvin L. Brown
reference/dataware/BrownK09;John F. Kros
reference/dataware/Friedland09;Lisa Friedland
reference/dataware/RamoniS09;Marco Ramoni
reference/dataware/RamoniS09;Paola Sebastiani
reference/dataware/Beynonm09;Malcolm Beynonm
reference/dataware/WangW09;Hai Wang
reference/dataware/WangW09;Shouhong Wang
reference/dataware/Yen09;Gary G. Yen
reference/dataware/Alshalalfa09;Mohammed Al-Shalalfa
reference/dataware/Schafer09;J. Schafer
reference/dataware/BoussaidB09;Omar Boussaid
reference/dataware/BoussaidB09;Doulkifli Boukraâ
reference/dataware/Nambiar09;Ullas Nambiar
reference/dataware/Zhu09;Dan Zhu
reference/dataware/PhuaLS09;Clifton Phua
reference/dataware/PhuaLS09;Vincent C. S. Lee
reference/dataware/PhuaLS09;Kate Smith-Miles
reference/dataware/MaceliS09;Monica Maceli
reference/dataware/MaceliS09;Min Song
reference/dataware/Lu09;Ruqian Lu
reference/dataware/Schneider09;Michel Schneider
reference/dataware/Athappilly09;Kuriakose Athappilly
reference/dataware/Wang09a;Yawei Wang
reference/dataware/Moon09;Seung Ki Moon
reference/dataware/Recupero09;Diego Reforgiato Recupero
reference/dataware/Fan09;Xinghua Fan
reference/dataware/Tan09a;Rebecca Boon-Noi Tan
reference/dataware/Hwang09;Seung-won Hwang
reference/dataware/CaramiaF09;Massimiliano Caramia
reference/dataware/CaramiaF09;Giovanni Felici
reference/dataware/Pan09;Feng Pan
reference/dataware/Wen09a;Ji-Rong Wen
reference/dataware/BhatnagarG09;Vasudha Bhatnagar
reference/dataware/BhatnagarG09;S. K. Gupta
reference/dataware/Kryszkiewicz09;Marzena Kryszkiewicz
reference/dataware/Chrysostomou09;Kyriacos Chrysostomou
reference/dataware/Giraud-CarrierBSV09;Christophe G. Giraud-Carrier
reference/dataware/Giraud-CarrierBSV09;Pavel Brazdil
reference/dataware/Giraud-CarrierBSV09;Carlos Soares
reference/dataware/Giraud-CarrierBSV09;Ricardo Vilalta
reference/dataware/Scime09;Anthony Scime
reference/dataware/Denoyer09;Ludovic Denoyer
reference/dataware/Valle09;Luciana Dalla Valle
reference/dataware/KanapadyL09;Ramdev Kanapady
reference/dataware/KanapadyL09;Aleksandar Lazarevic
reference/dataware/Zhao09a;Yan Zhao
reference/dataware/Rokach09;Lior Rokach
reference/dataware/Lachiche09;Nicolas Lachiche
reference/dataware/Lindell09;Yehuda Lindell
reference/dataware/An09;Aijun An
reference/dataware/QiuM09;Dingxi Qiu
reference/dataware/QiuM09;Edward C. Malthouse
reference/dataware/Hullermeier09;Eyke Hüllermeier
reference/dataware/Wei09;Xunkai Wei
reference/dataware/Marmo09;Roberto Marmo
reference/dataware/Hamel09;Lutz Hamel
reference/dataware/Yuan09;Junsong Yuan
reference/dataware/Muruzabal09;Jorge Muruzábal
reference/dataware/Yao09;Yiyu Yao
reference/dataware/SicilianoC09;Roberta Siciliano
reference/dataware/SicilianoC09;Claudio Conversano
reference/dataware/Moturu09;Sai T. Moturu
reference/dataware/ZhangWX09;Jun Zhang 0001
reference/dataware/ZhangWX09;Jie Wang
reference/dataware/ZhangWX09;Shuting Xu
reference/dataware/Pharo09;Nils Pharo
reference/dataware/Bruha09;Ivan Bruha
reference/dataware/Kouris09;Ioannis N. Kouris
reference/dataware/Bose09;Indranil Bose
reference/dataware/Xiang09;Yang Xiang
reference/dataware/Li09c;Wenyuan Li
reference/dataware/Buccafurri09;Francesco Buccafurri
reference/dataware/KimTPC09;Seoung Bum Kim
reference/dataware/KimTPC09;Chivalai Temiyasathit
reference/dataware/KimTPC09;Sun-Kyoung Park
reference/dataware/KimTPC09;Victoria C. P. Chen
reference/dataware/Vardaki09;Maria Vardaki
reference/dataware/Harms09;Sherri K. Harms
reference/dataware/Beynon09;Malcolm Beynon
reference/dataware/Kern-Isberner09;Gabriele Kern-Isberner
reference/dataware/CadotMZ09;Martine Cadot
reference/dataware/CadotMZ09;Jean-Baptiste Maj
reference/dataware/CadotMZ09;Tarek Ziadé
reference/dataware/ZhuNZ09;Jun Zhu
reference/dataware/ZhuNZ09;Zaiqing Nie
reference/dataware/ZhuNZ09;Bo Zhang
reference/dataware/Mobasher09;Bamshad Mobasher
reference/dataware/WuCX09;Junjie Wu
reference/dataware/WuCX09;Jian Chen
reference/dataware/WuCX09;Hui Xiong
reference/dataware/Beynon09a;Malcolm Beynon
reference/dataware/Chakravarty09a;Indrani Chakravarty
reference/dataware/HuangT09;Chun-Che Huang
