incollection_dblp100
;mdate;key;publtype;author;title;year;booktitle;ee;crossref;url;__len;author1;author2;author3;pages;author4;author5;author6;author7;author8
95;2015-01-18;reference/algo/BrandstadtN15;encyclopedia entry;Andreas Brandstädt;Efficient Dominating and Edge Dominating Sets for Graphs and Hypergraphs.;2015;Encyclopedia of Algorithms;http://dx.doi.org/10.1007/978-3-642-27848-8_689-1;reference/algo/2015;db/reference/algo/algo2015.html#BrandstadtN15;16835;Ragnar Nevries;;;;;;;;
96;2011-11-25;reference/algo/AlicherryBL08;encyclopedia entry;Mansoor Alicherry;Channel Assignment and Routing in Multi-Radio Wireless Mesh Networks.;2008;Encyclopedia of Algorithms;http://dx.doi.org/10.1007/978-0-387-30162-4_67;reference/algo/2008;db/reference/algo/algo2008.html#AlicherryBL08;16835;Randeep Bhatia;Li (Erran) Li;;;;;;;
97;2015-01-18;reference/algo/JurdzinskiK15;encyclopedia entry;Tomasz Jurdzinski;The Wake-Up Problem in Multi-Hop Radio Networks.;2015;Encyclopedia of Algorithms;http://dx.doi.org/10.1007/978-3-642-27848-8_536-1;reference/algo/2015;db/reference/algo/algo2015.html#JurdzinskiK15;16835;Dariusz R. Kowalski;;;;;;;;
98;2011-11-25;reference/algo/BecchettiLMP08;encyclopedia entry;Luca Becchetti;Flow Time Minimization.;2008;Encyclopedia of Algorithms;http://dx.doi.org/10.1007/978-0-387-30162-4_146;reference/algo/2008;db/reference/algo/algo2008.html#BecchettiLMP08;16835;Stefano Leonardi;Alberto Marchetti-Spaccamela;Kirk Pruhs;;;;;;
99;2011-11-25;reference/algo/X08u;encyclopedia entry;;Boolean Satisfiability.;2008;Encyclopedia of Algorithms;http://dx.doi.org/10.1007/978-0-387-30162-4_53;reference/algo/2008;db/reference/algo/algo2008.html#X08u;16835;;;;;;;;;
100;2011-11-25;reference/algo/Italiano08b;encyclopedia entry;Giuseppe F. Italiano;Fully Dynamic Higher Connectivity.;2008;Encyclopedia of Algorithms;http://dx.doi.org/10.1007/978-0-387-30162-4_154;reference/algo/2008;db/reference/algo/algo2008.html#Italiano08b;16835;;;;;;;;;
101;2011-11-25;reference/algo/DemaineH08a;encyclopedia entry;Erik D. Demaine;Bidimensionality.;2008;Encyclopedia of Algorithms;http://dx.doi.org/10.1007/978-0-387-30162-4_47;reference/algo/2008;db/reference/algo/algo2008.html#DemaineH08a;16835;MohammadTaghi Hajiaghayi;;;;;;;;
102;2011-11-25;reference/algo/Bansal08b;encyclopedia entry;Nikhil Bansal;Multi-level Feedback Queues.;2008;Encyclopedia of Algorithms;http://dx.doi.org/10.1007/978-0-387-30162-4_249;reference/algo/2008;db/reference/algo/algo2008.html#Bansal08b;16835;;;;;;;;;
103;2015-01-18;reference/algo/Epstein15c;encyclopedia entry;Leah Epstein;Online Interval Coloring.;2015;Encyclopedia of Algorithms;http://dx.doi.org/10.1007/978-3-642-27848-8_264-2;reference/algo/2015;db/reference/algo/algo2015.html#Epstein15c;16835;;;;;;;;;
104;2015-01-18;reference/algo/NikolenkoK15;encyclopedia entry;Sergey I. Nikolenko;Single and Multiple Buffer Processing.;2015;Encyclopedia of Algorithms;http://dx.doi.org/10.1007/978-3-642-27848-8_535-1;reference/algo/2015;db/reference/algo/algo2015.html#NikolenkoK15;16835;Kirill Kogan;;;;;;;;
105;2011-11-25;reference/algo/Hon08;encyclopedia entry;Wing-Kai Hon;Non-shared Edges.;2008;Encyclopedia of Algorithms;http://dx.doi.org/10.1007/978-0-387-30162-4_259;reference/algo/2008;db/reference/algo/algo2008.html#Hon08;16835;;;;;;;;;
106;2015-01-18;reference/algo/Raptopoulos15;encyclopedia entry;Christoforos Raptopoulos;Colouring Non-sparse Random Intersection Graphs.;2015;Encyclopedia of Algorithms;http://dx.doi.org/10.1007/978-3-642-27848-8_597-1;reference/algo/2015;db/reference/algo/algo2015.html#Raptopoulos15;16835;;;;;;;;;
108;2011-11-25;reference/algo/X08cd;encyclopedia entry;;Tree Agreement.;2008;Encyclopedia of Algorithms;http://dx.doi.org/10.1007/978-0-387-30162-4_428;reference/algo/2008;db/reference/algo/algo2008.html#X08cd;16835;;;;;;;;;
109;2015-01-18;reference/algo/Pilipczuk15a;encyclopedia entry;Marcin Pilipczuk;Planar Directed k-Vertex-Disjoint Paths Problem.;2015;Encyclopedia of Algorithms;http://dx.doi.org/10.1007/978-3-642-27848-8_693-1;reference/algo/2015;db/reference/algo/algo2015.html#Pilipczuk15a;16835;;;;;;;;;
110;2011-11-25;reference/algo/Baeza-Yates08;encyclopedia entry;Ricardo A. Baeza-Yates;Deterministic Searching on the Line.;2008;Encyclopedia of Algorithms;http://dx.doi.org/10.1007/978-0-387-30162-4_106;reference/algo/2008;db/reference/algo/algo2008.html#Baeza-Yates08;16835;;;;;;;;;
111;2011-11-25;reference/algo/Mendel08;encyclopedia entry;Manor Mendel;Metrical Task Systems.;2008;Encyclopedia of Algorithms;http://dx.doi.org/10.1007/978-0-387-30162-4_229;reference/algo/2008;db/reference/algo/algo2008.html#Mendel08;16835;;;;;;;;;
112;2011-11-25;reference/algo/Hallgren08;encyclopedia entry;Sean Hallgren;Quantum Algorithm for Factoring.;2008;Encyclopedia of Algorithms;http://dx.doi.org/10.1007/978-0-387-30162-4_307;reference/algo/2008;db/reference/algo/algo2008.html#Hallgren08;16835;;;;;;;;;
113;2011-11-25;reference/algo/Bansal08;encyclopedia entry;Nikhil Bansal;Approximation Schemes for Bin Packing.;2008;Encyclopedia of Algorithms;http://dx.doi.org/10.1007/978-0-387-30162-4_31;reference/algo/2008;db/reference/algo/algo2008.html#Bansal08;16835;;;;;;;;;
114;2011-11-25;reference/algo/FerraginaM08a;encyclopedia entry;Paolo Ferragina;Burrows-Wheeler Transform.;2008;Encyclopedia of Algorithms;http://dx.doi.org/10.1007/978-0-387-30162-4_59;reference/algo/2008;db/reference/algo/algo2008.html#FerraginaM08a;16835;Giovanni Manzini;;;;;;;;
115;2015-01-18;reference/algo/Bodlaender15a;encyclopedia entry;Hans L. Bodlaender;Treewidth of Graphs.;2015;Encyclopedia of Algorithms;http://dx.doi.org/10.1007/978-3-642-27848-8_431-2;reference/algo/2015;db/reference/algo/algo2015.html#Bodlaender15a;16835;;;;;;;;;
116;2015-01-18;reference/algo/Cheng15a;encyclopedia entry;Siu-Wing Cheng;Manifold Reconstruction.;2015;Encyclopedia of Algorithms;http://dx.doi.org/10.1007/978-3-642-27848-8_714-1;reference/algo/2015;db/reference/algo/algo2015.html#Cheng15a;16835;;;;;;;;;
117;2011-11-25;reference/algo/Pettie08a;encyclopedia entry;Seth Pettie;Minimum Spanning Trees.;2008;Encyclopedia of Algorithms;http://dx.doi.org/10.1007/978-0-387-30162-4_239;reference/algo/2008;db/reference/algo/algo2008.html#Pettie08a;16835;;;;;;;;;
118;2015-01-18;reference/algo/Bodlaender15;encyclopedia entry;Hans L. Bodlaender;Kernelization, Exponential Lower Bounds.;2015;Encyclopedia of Algorithms;http://dx.doi.org/10.1007/978-3-642-27848-8_521-1;reference/algo/2015;db/reference/algo/algo2015.html#Bodlaender15;16835;;;;;;;;;
119;2011-11-25;reference/algo/X08ch;encyclopedia entry;;Truthful.;2008;Encyclopedia of Algorithms;http://dx.doi.org/10.1007/978-0-387-30162-4_434;reference/algo/2008;db/reference/algo/algo2008.html#X08ch;16835;;;;;;;;;
120;2011-11-25;reference/algo/X08ar;encyclopedia entry;;Hitting Set.;2008;Encyclopedia of Algorithms;http://dx.doi.org/10.1007/978-0-387-30162-4_179;reference/algo/2008;db/reference/algo/algo2008.html#X08ar;16835;;;;;;;;;
121;2011-11-25;reference/algo/X08s;encyclopedia entry;;Block-Sorting Data Compression.;2008;Encyclopedia of Algorithms;http://dx.doi.org/10.1007/978-0-387-30162-4_51;reference/algo/2008;db/reference/algo/algo2008.html#X08s;16835;;;;;;;;;
123;2011-11-25;reference/algo/Gasieniec08;encyclopedia entry;Leszek Gasieniec;Deterministic Broadcasting in Radio Networks.;2008;Encyclopedia of Algorithms;http://dx.doi.org/10.1007/978-0-387-30162-4_105;reference/algo/2008;db/reference/algo/algo2008.html#Gasieniec08;16835;;;;;;;;;
124;2011-11-25;reference/algo/Takaoka08;encyclopedia entry;Tadao Takaoka;All Pairs Shortest Paths via Matrix Multiplication.;2008;Encyclopedia of Algorithms;http://dx.doi.org/10.1007/978-0-387-30162-4_12;reference/algo/2008;db/reference/algo/algo2008.html#Takaoka08;16835;;;;;;;;;
125;2015-01-18;reference/algo/Kratsch15a;encyclopedia entry;Stefan Kratsch;Kernelization, Preprocessing for Treewidth.;2015;Encyclopedia of Algorithms;http://dx.doi.org/10.1007/978-3-642-27848-8_529-1;reference/algo/2015;db/reference/algo/algo2015.html#Kratsch15a;16835;;;;;;;;;
126;2015-01-18;reference/algo/Dosa15;encyclopedia entry;György Dósa;First Fit Algorithm for Bin Packing.;2015;Encyclopedia of Algorithms;http://dx.doi.org/10.1007/978-3-642-27848-8_487-1;reference/algo/2015;db/reference/algo/algo2015.html#Dosa15;16835;;;;;;;;;
127;2011-11-25;reference/algo/WangLW08;encyclopedia entry;Weizhao Wang;Truthful Multicast.;2008;Encyclopedia of Algorithms;http://dx.doi.org/10.1007/978-0-387-30162-4_437;reference/algo/2008;db/reference/algo/algo2008.html#WangLW08;16835;Xiang-Yang Li;Yu Wang 0003;;;;;;;
128;2011-11-25;reference/algo/McGeoch08a;encyclopedia entry;Lyle A. McGeoch;Implementation Challenge for TSP Heuristics.;2008;Encyclopedia of Algorithms;http://dx.doi.org/10.1007/978-0-387-30162-4_182;reference/algo/2008;db/reference/algo/algo2008.html#McGeoch08a;16835;;;;;;;;;
129;2011-11-25;reference/algo/PrakashA08;encyclopedia entry;Amit Prakash;Binary Decision Graph.;2008;Encyclopedia of Algorithms;http://dx.doi.org/10.1007/978-0-387-30162-4_48;reference/algo/2008;db/reference/algo/algo2008.html#PrakashA08;16835;Adnan Aziz;;;;;;;;
130;2011-11-25;reference/algo/X08cl;encyclopedia entry;;Two-Person Game.;2008;Encyclopedia of Algorithms;http://dx.doi.org/10.1007/978-0-387-30162-4_447;reference/algo/2008;db/reference/algo/algo2008.html#X08cl;16835;;;;;;;;;
131;2015-01-18;reference/algo/Bansal15;encyclopedia entry;Nikhil Bansal;Approximation Schemes for Bin Packing.;2015;Encyclopedia of Algorithms;http://dx.doi.org/10.1007/978-3-642-27848-8_31-2;reference/algo/2015;db/reference/algo/algo2015.html#Bansal15;16835;;;;;;;;;
132;2015-01-18;reference/algo/Dey15;encyclopedia entry;Tamal Krishna Dey;Meshing Piecewise Smooth Complexes.;2015;Encyclopedia of Algorithms;http://dx.doi.org/10.1007/978-3-642-27848-8_718-1;reference/algo/2015;db/reference/algo/algo2015.html#Dey15;16835;;;;;;;;;
133;2015-01-18;reference/algo/WuD15;encyclopedia entry;Weili Wu;Maximum Lifetime Coverage.;2015;Encyclopedia of Algorithms;http://dx.doi.org/10.1007/978-3-642-27848-8_617-1;reference/algo/2015;db/reference/algo/algo2015.html#WuD15;16835;Ling Ding;;;;;;;;
134;2011-11-25;reference/algo/X08bj;encyclopedia entry;;Real-Time Systems.;2008;Encyclopedia of Algorithms;http://dx.doi.org/10.1007/978-0-387-30162-4_335;reference/algo/2008;db/reference/algo/algo2008.html#X08bj;16835;;;;;;;;;
135;2011-11-25;reference/algo/Zhou08;encyclopedia entry;Hai Zhou;Circuit Retiming.;2008;Encyclopedia of Algorithms;http://dx.doi.org/10.1007/978-0-387-30162-4_70;reference/algo/2008;db/reference/algo/algo2008.html#Zhou08;16835;;;;;;;;;
136;2011-11-25;reference/algo/Ma08;encyclopedia entry;Bin Ma;Peptide De Novo Sequencing with MS/MS.;2008;Encyclopedia of Algorithms;http://dx.doi.org/10.1007/978-0-387-30162-4_286;reference/algo/2008;db/reference/algo/algo2008.html#Ma08;16835;;;;;;;;;
138;2011-11-25;reference/algo/X08k;encyclopedia entry;;Approximation Algorithms.;2008;Encyclopedia of Algorithms;http://dx.doi.org/10.1007/978-0-387-30162-4_28;reference/algo/2008;db/reference/algo/algo2008.html#X08k;16835;;;;;;;;;
139;2011-11-25;reference/algo/X08dc;encyclopedia entry;;Wait-Free Registers.;2008;Encyclopedia of Algorithms;http://dx.doi.org/10.1007/978-0-387-30162-4_469;reference/algo/2008;db/reference/algo/algo2008.html#X08dc;16835;;;;;;;;;
140;2011-11-25;reference/algo/X08ba;encyclopedia entry;;Online Scheduling.;2008;Encyclopedia of Algorithms;http://dx.doi.org/10.1007/978-0-387-30162-4_268;reference/algo/2008;db/reference/algo/algo2008.html#X08ba;16835;;;;;;;;;
141;2011-11-25;reference/algo/Bader08b;encyclopedia entry;David A. Bader;Sorting Signed Permutations by Reversal (Reversal Distance).;2008;Encyclopedia of Algorithms;http://dx.doi.org/10.1007/978-0-387-30162-4_383;reference/algo/2008;db/reference/algo/algo2008.html#Bader08b;16835;;;;;;;;;
142;2011-11-25;reference/algo/X08db;encyclopedia entry;;Wait-Free Consensus.;2008;Encyclopedia of Algorithms;http://dx.doi.org/10.1007/978-0-387-30162-4_468;reference/algo/2008;db/reference/algo/algo2008.html#X08db;16835;;;;;;;;;
144;2011-11-25;reference/algo/BuchsbaumG08;encyclopedia entry;Adam L. Buchsbaum;Table Compression.;2008;Encyclopedia of Algorithms;http://dx.doi.org/10.1007/978-0-387-30162-4_418;reference/algo/2008;db/reference/algo/algo2008.html#BuchsbaumG08;16835;Raffaele Giancarlo;;;;;;;;
145;2011-11-25;reference/algo/GudmundssonNS08;encyclopedia entry;Joachim Gudmundsson;Applications of Geometric Spanner Networks.;2008;Encyclopedia of Algorithms;http://dx.doi.org/10.1007/978-0-387-30162-4_15;reference/algo/2008;db/reference/algo/algo2008.html#GudmundssonNS08;16835;Giri Narasimhan;Michiel H. M. Smid;;;;;;;
146;2011-11-25;reference/algo/Amir08a;encyclopedia entry;Amihood Amir;Two-Dimensional Scaled Pattern Matching.;2008;Encyclopedia of Algorithms;http://dx.doi.org/10.1007/978-0-387-30162-4_444;reference/algo/2008;db/reference/algo/algo2008.html#Amir08a;16835;;;;;;;;;
147;2015-01-18;reference/algo/Tanigawa15;encyclopedia entry;Shin-ichi Tanigawa;Enumeration of Non-crossing Geometric Graphs.;2015;Encyclopedia of Algorithms;http://dx.doi.org/10.1007/978-3-642-27848-8_729-1;reference/algo/2015;db/reference/algo/algo2015.html#Tanigawa15;16835;;;;;;;;;
148;2015-01-18;reference/algo/Lopez-OrtizS15;encyclopedia entry;Alejandro López-Ortiz;Analyzing Cache Behaviour in Multicore Architectures.;2015;Encyclopedia of Algorithms;http://dx.doi.org/10.1007/978-3-642-27848-8_534-1;reference/algo/2015;db/reference/algo/algo2015.html#Lopez-OrtizS15;16835;Alejandro Salinger;;;;;;;;
149;2011-11-25;reference/algo/Reichardt08;encyclopedia entry;Ben Reichardt;Fault-Tolerant Quantum Computation.;2008;Encyclopedia of Algorithms;http://dx.doi.org/10.1007/978-0-387-30162-4_143;reference/algo/2008;db/reference/algo/algo2008.html#Reichardt08;16835;;;;;;;;;
150;2011-11-25;reference/algo/Dick08;encyclopedia entry;Robert P. Dick;Two-Level Boolean Minimization.;2008;Encyclopedia of Algorithms;http://dx.doi.org/10.1007/978-0-387-30162-4_446;reference/algo/2008;db/reference/algo/algo2008.html#Dick08;16835;;;;;;;;;
152;2015-01-18;reference/algo/Nagarajan15;encyclopedia entry;Viswanath Nagarajan;Stochastic Knapsack.;2015;Encyclopedia of Algorithms;http://dx.doi.org/10.1007/978-3-642-27848-8_537-1;reference/algo/2015;db/reference/algo/algo2015.html#Nagarajan15;16835;;;;;;;;;
154;2011-11-25;reference/algo/Servedio08;encyclopedia entry;Rocco A. Servedio;Learning Constant-Depth Circuits.;2008;Encyclopedia of Algorithms;http://dx.doi.org/10.1007/978-0-387-30162-4_195;reference/algo/2008;db/reference/algo/algo2008.html#Servedio08;16835;;;;;;;;;
155;2011-11-25;reference/algo/King08a;encyclopedia entry;Valerie King;Fully Dynamic Transitive Closure.;2008;Encyclopedia of Algorithms;http://dx.doi.org/10.1007/978-0-387-30162-4_158;reference/algo/2008;db/reference/algo/algo2008.html#King08a;16835;;;;;;;;;
156;2011-11-25;reference/algo/X08by;encyclopedia entry;;Strategyproof.;2008;Encyclopedia of Algorithms;http://dx.doi.org/10.1007/978-0-387-30162-4_405;reference/algo/2008;db/reference/algo/algo2008.html#X08by;16835;;;;;;;;;
157;2011-11-25;reference/algo/Lam08;encyclopedia entry;Tak Wah Lam;Parallel Connectivity and Minimum Spanning Trees.;2008;Encyclopedia of Algorithms;http://dx.doi.org/10.1007/978-0-387-30162-4_280;reference/algo/2008;db/reference/algo/algo2008.html#Lam08;16835;;;;;;;;;
158;2015-01-18;reference/algo/Moffat15;encyclopedia entry;Alistair Moffat;Compressing Integer Sequences.;2015;Encyclopedia of Algorithms;http://dx.doi.org/10.1007/978-3-642-27848-8_84-2;reference/algo/2015;db/reference/algo/algo2015.html#Moffat15;16835;;;;;;;;;
159;2011-11-25;reference/algo/ChengWD08;encyclopedia entry;Xiuzhen Cheng;Connected Dominating Set.;2008;Encyclopedia of Algorithms;http://dx.doi.org/10.1007/978-0-387-30162-4_89;reference/algo/2008;db/reference/algo/algo2008.html#ChengWD08;16835;Feng Wang 0002;Ding-Zhu Du;;;;;;;
160;2011-11-25;reference/algo/Rajaraman08;encyclopedia entry;Rajmohan Rajaraman;Performance-Driven Clustering.;2008;Encyclopedia of Algorithms;http://dx.doi.org/10.1007/978-0-387-30162-4_291;reference/algo/2008;db/reference/algo/algo2008.html#Rajaraman08;16835;;;;;;;;;
161;2015-01-18;reference/algo/NgoR15;encyclopedia entry;Hung Q. Ngo;Efficient Decodable Group Testing.;2015;Encyclopedia of Algorithms;http://dx.doi.org/10.1007/978-3-642-27848-8_613-1;reference/algo/2015;db/reference/algo/algo2015.html#NgoR15;16835;Atri Rudra;;;;;;;;
162;2011-11-25;reference/algo/Serna08a;encyclopedia entry;Maria J. Serna;Randomized Parallel Approximations to Max Flow.;2008;Encyclopedia of Algorithms;http://dx.doi.org/10.1007/978-0-387-30162-4_326;reference/algo/2008;db/reference/algo/algo2008.html#Serna08a;16835;;;;;;;;;
163;2011-11-25;reference/algo/Serna08;encyclopedia entry;Maria J. Serna;Parallel Algorithms for Two Processors Precedence Constraint Scheduling.;2008;Encyclopedia of Algorithms;http://dx.doi.org/10.1007/978-0-387-30162-4_279;reference/algo/2008;db/reference/algo/algo2008.html#Serna08;16835;;;;;;;;;
164;2015-01-18;reference/algo/Babaioff15;encyclopedia entry;Moshe Babaioff;Truthful Mechanisms for One-Parameter Agents.;2015;Encyclopedia of Algorithms;http://dx.doi.org/10.1007/978-3-642-27848-8_436-2;reference/algo/2015;db/reference/algo/algo2015.html#Babaioff15;16835;;;;;;;;;
165;2011-11-25;reference/algo/Brodal08;encyclopedia entry;Gerth Stølting Brodal;Cache-Oblivious Sorting.;2008;Encyclopedia of Algorithms;http://dx.doi.org/10.1007/978-0-387-30162-4_63;reference/algo/2008;db/reference/algo/algo2008.html#Brodal08;16835;;;;;;;;;
166;2015-01-18;reference/algo/Shah15;encyclopedia entry;Rahul Shah;Document Retrieval on String Collections.;2015;Encyclopedia of Algorithms;http://dx.doi.org/10.1007/978-3-642-27848-8_629-1;reference/algo/2015;db/reference/algo/algo2015.html#Shah15;16835;;;;;;;;;
167;2011-11-25;reference/algo/Manlove08;encyclopedia entry;David Manlove;Hospitals/Residents Problem.;2008;Encyclopedia of Algorithms;http://dx.doi.org/10.1007/978-0-387-30162-4_180;reference/algo/2008;db/reference/algo/algo2008.html#Manlove08;16835;;;;;;;;;
168;2011-11-25;reference/algo/X08bd;encyclopedia entry;;Peer to Peer.;2008;Encyclopedia of Algorithms;http://dx.doi.org/10.1007/978-0-387-30162-4_285;reference/algo/2008;db/reference/algo/algo2008.html#X08bd;16835;;;;;;;;;
169;2011-11-25;reference/algo/Csuros08;encyclopedia entry;Miklós Csürös;Distance-Based Phylogeny Reconstruction (Fast-Converging).;2008;Encyclopedia of Algorithms;http://dx.doi.org/10.1007/978-0-387-30162-4_114;reference/algo/2008;db/reference/algo/algo2008.html#Csuros08;16835;;;;;;;;;
170;2015-01-18;reference/algo/Cheng15;encyclopedia entry;Siu-Wing Cheng;3D Conforming Delaunay Triangulation.;2015;Encyclopedia of Algorithms;http://dx.doi.org/10.1007/978-3-642-27848-8_716-1;reference/algo/2015;db/reference/algo/algo2015.html#Cheng15;16835;;;;;;;;;
171;2011-11-25;reference/algo/Tannier08;encyclopedia entry;Eric Tannier;Sorting Signed Permutations by Reversal (Reversal Sequence).;2008;Encyclopedia of Algorithms;http://dx.doi.org/10.1007/978-0-387-30162-4_384;reference/algo/2008;db/reference/algo/algo2008.html#Tannier08;16835;;;;;;;;;
172;2011-11-25;reference/algo/ChinY08;encyclopedia entry;Francis Y. L. Chin;Efficient Methods for Multiple Sequence Alignment with Guaranteed Error Bounds.;2008;Encyclopedia of Algorithms;http://dx.doi.org/10.1007/978-0-387-30162-4_123;reference/algo/2008;db/reference/algo/algo2008.html#ChinY08;16835;Siu-Ming Yiu;;;;;;;;
173;2011-11-25;reference/algo/Sung08b;encyclopedia entry;Wing-Kin Sung;Maximum Agreement Supertree.;2008;Encyclopedia of Algorithms;http://dx.doi.org/10.1007/978-0-387-30162-4_222;reference/algo/2008;db/reference/algo/algo2008.html#Sung08b;16835;;;;;;;;;
174;2011-11-25;reference/algo/Mor08;encyclopedia entry;Tal Mor;Algorithmic Cooling.;2008;Encyclopedia of Algorithms;http://dx.doi.org/10.1007/978-0-387-30162-4_8;reference/algo/2008;db/reference/algo/algo2008.html#Mor08;16835;;;;;;;;;
175;2011-11-25;reference/algo/Zhou08a;encyclopedia entry;Hai Zhou;Circuit Retiming: An Incremental Approach.;2008;Encyclopedia of Algorithms;http://dx.doi.org/10.1007/978-0-387-30162-4_71;reference/algo/2008;db/reference/algo/algo2008.html#Zhou08a;16835;;;;;;;;;
176;2011-11-25;reference/algo/Tate08;encyclopedia entry;Stephen R. Tate;Randomized Searching on Rays or the Line.;2008;Encyclopedia of Algorithms;http://dx.doi.org/10.1007/978-0-387-30162-4_328;reference/algo/2008;db/reference/algo/algo2008.html#Tate08;16835;;;;;;;;;
